cLambda FITC,CD117 PE,CD20 PE-CF594,CD138 PC5.5,CD27 PC7,cKappa APC,CD45 A700,CD38 A750,CD56 BV421,CD19 BV510
632.093384,35.5452232,22.4679012,1382.37219,11.6521549,1.0,1.0,2072.07861,3.39820838,2.2875731
982.171875,56.2341309,86.5964355,310.590027,15.3992653,4.45079422,1.0,3162.27759,2.91637754,14.5902424
1369.99426,10.1815176,17.782795,161.076157,4.61383963,11.7574329,1.0,2090.80005,2.43623257,10.3663292
2392.79907,11.3419437,33.677803,873.78833,69.1582108,1.0,2.99614263,3162.27759,2.09080005,13.6999426
1321.58093,1.0,36.8473511,667.1427,41.0469856,43.3230209,64.9381638,528.027161,5.28027153,8.65964317
1539.92651,14.9892969,17.6235638,572.548767,20.5352497,56.7422104,1.0,2128.75171,1.0,8.65964317
858.210327,1.0,148.550797,827.882568,3.58663774,1.0,1.0,1286.39697,1.0,1.14444184
181.055832,10.9411383,5.9352293,125.214966,1.74657607,5.82941532,66.7142715,798.626587,3.07808948,2.76316142
1654.81714,17.9434624,10.2735081,805.842163,3.58663774,1.0,1.0,2890.26392,6.26433516,3.27812123
207.20787,5.52315855,10.9411383,132.158096,130.974731,1.0,9821.71875,598.885437,23.0824146,1.0
2371.37378,70.4135513,264.164825,1094.11377,266.551575,13.0974722,5.37611771,1218.81421,1.0,8.50525856
93.8979797,64.3566971,179.434631,87.3788376,243.62326,1.0,1.0,2480.45435,5.23299122,13.455699
710.497437,59.8885422,46.9758873,214.798508,19.1095295,1.0,1.0,2763.16138,7.77365017,11.240387
1700.07764,1.0,620.824341,865.964294,31.9084892,1.0,6.67142725,2371.37378,9.73377419,53.279789
3367.78027,103.663292,130.974731,199.885483,8.3536253,1.0,18.7688427,3619.04297,12.1881418,13.9486198
45.3158379,28.3873596,36.5174141,552.315857,13.3352146,1.0,2.37137365,1526.13782,5.23299122,3.88905191
562.341309,4.06794453,196.321899,429.351013,9.13981724,1.0,1.0,3819.71753,2.16739225,1.0
1893.84204,1.0,226.709,40.3151932,1.0,23.7137375,1.0,1980.95679,1.0,4.57252693
1639.99963,35.2269478,32.196785,457.252655,40.6794434,56.7422104,19.4563999,1826.91675,1.0,54.2469101
70.4135513,20.720787,763.506104,214.798508,39.5964508,1.0,21.2875175,1980.95679,5.82941532,2.6895988
25.2547894,3.81971765,1274.87842,72.3394165,1.0,1.0,17.9434624,495.806824,6.49381638,1.0
547.3703,43.3230209,142.018112,1036.63293,9.13981724,1.0,33.9820824,2689.59888,1.96321905,5.62341309
704.135498,59.3522911,395.964508,50.4806557,36.5174141,25.2547894,1.0,562.341309,5.00286484,8.27882576
27.6316147,1.0,4141.78467,281.331757,100.0,1.0,1.0,1910.953,1.0,1.0
679.252502,9.73377419,55.2315826,661.169006,34.9115181,1.0,1.0,1860.07837,6.55248833,2.03513741
842.910095,27.1389942,64.3566971,79.1475525,3.19084907,1.0,1.0,3278.12109,2.81331754,20.1691456
1074.60779,26.4164829,39.9542046,661.169006,26.4164829,1.0,1.0,2525.479,1.63999963,1.0
532.797913,88.1683044,392.418976,504.80658,82.0469589,7.56669521,1.0,2329.09668,3.05052781,16.8485489
283.873596,10.9411383,2226.67212,385.422882,147.220657,86.5964355,1.0,3854.22876,1.0366329,6.32093382
243.62326,89.7687149,186.007843,1309.74731,248.045441,1.0,649.381653,3428.91138,10.3663292,12.7487841
1539.92651,57.7721786,196.321899,598.885437,12.1881418,3.71802664,1.0,1286.39697,5.62341309,12.0790071
542.469116,15.3992653,2371.37378,299.614288,140.74646,1.0,1.0,4869.67529,4.2169652,13.455699
342.891144,21.2875175,67.3170395,268.959869,16.6976852,4.10469818,30.5052795,1197.08508,1.94564009,2.59455276
1333.52148,5.72548771,23.5014,220.673401,2.03513741,107.460785,19.6321907,873.78833,1.0,8.50525856
88.1683044,38.5422897,57.254879,667.1427,9.73377419,1.0,9.30572033,1420.18115,6.49381638,13.3352146
187.688431,50.4806557,89.7687149,449.100708,42.5506554,89.7687149,15.9633856,2713.89941,1.08431697,4.45079422
3995.42065,20.1691456,469.758881,1498.92969,80.5842209,1.0,30.2321301,2838.73608,1.0,3.27812123
723.394165,1.0,1286.39697,116.521545,15.1247253,29.1637764,1.0,1715.43787,2.14798498,10.7460785
299.614288,1.0,6152.6543,248.045441,48.6967506,35.2269478,21.4798508,1394.86206,8.3536253,1.0
98.217186,11.97085,210.969055,104.599892,10.5544958,1.0,1.0,1998.85486,5.1396966,2.66551566
1298.01965,22.0673409,28.3873596,392.418976,71.6916809,10.5544958,3.52269459,1625.31482,1.44595993,10.4599895
1669.76843,77.0404358,805.842163,248.045441,54.2469101,1.0,1.0,4740.03174,4.14178467,9.64661598
827.882568,112.40387,45.7252655,71.6916809,18.9384193,24.1441822,1.0,2147.98511,1.0,30.5052795
1810.55823,20.720787,66.1169052,273.841949,1.0,1.0,1.0,5232.99121,3.68473482,2.8902638
973.37738,69.1582108,54.2469101,42.9351006,1.0,1.0,1.0,1684.85486,3.58663774,1.0
1369.99426,54.2469101,212.875168,1639.99963,48.2607155,1.0,1.0,2689.59888,2.94272709,4.61383963
1762.35645,3.95964503,77.0404358,120.790077,2.39279914,1.0,3619.04297,661.169006,31.622776,16.8485489
2267.08984,34.5989151,207.20787,395.964508,34.5989151,1.0,1.0,3718.02661,1.71543789,20.1691456
273.841949,8.2046957,1064.9856,339.820831,55.7306023,1.0,1.0,2996.14282,3.27812123,1.0
1762.35645,46.9758873,283.873596,345.989166,60.9756241,865.964294,736.525024,1928.21851,55.2315826,38.8905182
1154.78198,33.3762474,86.5964355,1218.81421,26.6551571,1.0,1.0,2738.41968,5.72548771,12.1881418
1639.99963,37.5161934,6.91582108,865.964294,7.98626566,176.235641,13.9486198,3889.052,1.0,28.1331749
4572.52686,17.6235638,1.0,128.639694,1.0,56.2341309,1.0,2147.98511,1.0,13.2158089
388.905212,8.2046957,1654.81714,1218.81421,22.4679012,212.875168,57.7721786,1263.46289,1.0,14.5902424
149.89296,7.91475534,1027.35071,74.317955,73.652504,1.0,1.0,1165.21545,10.7460785,17.9434624
116.521545,30.5052795,84.291008,133.352142,13.0974722,1.0,86.5964355,1197.08508,9.73377419,5.57306051
3162.27759,1.0,110.399918,378.551514,18.2691669,1.0,1.11397386,2458.24414,2.71389937,14.7220659
1045.9989,17.6235638,29.6931477,191.095291,28.1331749,1.0,1.0,3586.6377,5.77721786,7.56669521
245.824402,189.384201,261.799469,557.30603,23.0824146,1.0,1.0,2738.41968,1.7623564,36.8473511
770.404419,44.1094093,85.8210373,620.824341,34.5989151,567.422119,38.8905182,5376.11768,1.0,8.2046957
1998.85486,36.8473511,40.3151932,176.235641,6.04296398,1.0,1.0,3428.91138,4.03151941,17.30937
5777.21777,1.0,177.827942,55.7306023,26.6551571,201.691452,34.5989151,743.179565,1.0,27.8812675
504.80658,38.8905182,36.8473511,486.967529,7.4989419,1.0,1.0,4740.03174,5.9352293,9.30572033
28.6438408,12.5214968,28.9026394,114.444191,151.247253,271.389954,1.0,2128.75171,697.830566,14.3301258
858.210327,3.2196784,12.4093781,40.6794434,13.3352146,62.0824356,29.4272709,691.582092,4.25506544,7.98626566
562.341309,27.8812675,264.164825,85.0525818,38.8905182,749.894226,23.9279919,5048.06592,1.0,10.2735081
57.7721786,17.1543789,342.891144,557.30603,23.9279919,1.0,5.47370338,2035.13745,5.00286484,4.69758892
158.204468,55.7306023,42.9351006,243.62326,254.829681,116.521545,12.5214968,1433.01257,4.74003172,10.1815176
2016.91455,8.50525856,1.0,756.669556,72.3394165,1.0,7.169168,1910.953,1.34556985,6.85389566
1860.07837,48.6967506,132.158096,850.525818,11.97085,1.0,1.0,6320.93408,5.04806566,2.0720787
756.669556,30.5052795,76.3506088,385.422882,21.2875175,1.0,36.1904297,964.661621,1.87688434,1.0
1860.07837,28.1331749,187.688431,429.351013,16.6976852,25.2547894,1.0,2548.29663,6.04296398,1.0
685.389587,16.3999958,395.964508,40.6794434,15.820447,1.0,1.0,3219.67847,7.63506079,6.4356699
226.709,105.54496,170.007767,784.38855,43.3230209,1.0,1.0,2226.67212,1.09411383,14.3301258
2890.26392,1.0,33.3762474,465.552582,2.43623257,1.0,1.0,1498.92969,1.0,3.36778021
889.649109,38.5422897,69.7830582,598.885437,12.8639698,119.708504,1.0,1420.18115,1.30974722,5.77721786
1582.04468,49.5806808,124.093773,48.2607155,15.5383987,2.54829669,1.0,1321.58093,6.15265417,7.10497427
121.881416,35.2269478,168.485489,542.469116,95.6023865,1.0,49.1367302,2788.12671,4.2169652,4.06794453
1084.31702,14.9892969,1610.76147,572.548767,136.99942,1.0,22.6709003,5882.08447,4.33230209,3.27812123
46.1383972,1.0,1009.03503,433.230225,16.1076145,1.0,63.7804375,598.885437,2.12875175,1.0
982.171875,17.0007763,212.875168,1144.44189,42.5506554,1.0,9.47463512,2996.14282,1.16521549,3.19084907
291.637756,21.2875175,32.7812119,1407.46472,85.0525818,59.3522911,3.81971765,1027.35071,1.0,32.4876823
378.551514,36.1904297,41.792057,673.17041,2.18697476,1.0,1.0,2738.41968,7.36525011,14.5902424
604.296387,27.8812675,406.794434,63.7804375,59.8885422,1.0,1.0,3307.73901,2.32909656,8.58210373
1394.86206,13.8237219,25.0286541,2813.31763,86.5964355,47.8285828,25.945528,3854.22876,1.0,1.0
1963.21899,28.3873596,99.1045837,1394.86206,6.4356699,1.0,1.0,3651.74121,1.0,10.9411383
1045.9989,11.97085,58.8208427,770.404419,1.0,1.0,1.0,7299.30078,9.13981724,8.27882576
2287.57324,9.05797768,49.5806808,2942.72729,64.9381638,1.0,163.999969,3105.90015,1.0,15.9633856
964.661621,17.1543789,399.542053,69.1582108,4.82607126,1.0,15.5383987,3398.20825,12.0790071,16.8485489
60.4296379,38.1971741,37.8551521,873.78833,16.5481701,1.0,26.8959885,2996.14282,3.65174127,7.169168
922.239563,28.6438408,72.9930038,198.095673,110.399918,1.0,1.0,3522.69458,5.62341309,8.81683064
673.17041,39.2418976,68.5389557,124.093773,13.2158089,80.5842209,7.10497427,2226.67212,1.0,4.95806837
294.272705,33.0773926,108.431694,820.469604,42.9351006,1.0,1.0,6264.33545,9.47463512,10.1815176
1876.88428,42.9351006,453.158356,66.1169052,3.02321291,26.6551571,283.873596,3398.20825,8.05842209,10.8431692
42.169651,53.7611732,108.431694,1357.72717,14.8550806,1.0,5.47370338,2167.39209,3.07808948,3.10590029
547.3703,23.7137375,21.4798508,80.5842209,3.49115205,1.0,1.0,1485.50806,5.62341309,11.4444189
482.607147,26.6551571,410.469849,620.824341,46.9758873,1.0,1.0,2246.79004,4.61383963,5.57306051
9305.7207,1.0,542.469116,214.798508,13.5772715,29.4272709,19.4563999,3586.6377,1.0,3.2196784
500.286469,30.7808952,691.582092,98.217186,36.5174141,1.0,1.0,4410.94092,6.73170376,22.2667198
704.135498,63.7804375,226.709,1103.99915,5.42469072,1.0,159.63385,2128.75171,2.81331754,2.99614263
349.115204,58.2941551,33.677803,562.341309,15.5383987,12.5214968,24.5824413,1000.0,3.58663774,4.10469818
101.81517,20.720787,557.30603,46.5552597,5.47370338,1.0,1.0,2594.55273,6.49381638,5.72548771
86.5964355,179.434631,453.158356,685.389587,174.657608,1.0,1.0,7299.30078,7.91475534,16.3999958
6671.42725,7.23394156,1.0,1625.31482,80.5842209,1.0,67.9252472,2641.64844,1.0,31.622776
283.873596,17.782795,791.475525,361.904297,19.6321907,34.5989151,5.09367514,1064.9856,1.0,12.980196
375.161926,1.0,2890.26392,1263.46289,153.992645,1.0,22.6709003,2308.24146,1.01815176,7.56669521
121.881416,9.13981724,1445.95996,139.486206,324.876831,1.0,1.0,1810.55823,8.65964317,4.69758892
1113.97388,5.52315855,41.4178467,691.582092,55.7306023,1.0,1.0,4255.06543,6.61169004,2.76316142
1045.9989,88.1683044,78.438858,252.547897,8.97687149,37.1802673,75.666954,620.824341,4.86967516,13.9486198
2167.39209,74.317955,29.9614277,930.572021,147.220657,1.0,44.5079422,1433.01257,1.79434621,5.47370338
410.469849,10.7460785,1746.57605,46.9758873,96.4661636,1.0,1.0,6671.42725,11.3419437,22.6709003
381.971741,1.0,1274.87842,241.441818,85.0525818,1.0,1.0,2480.45435,4.61383963,30.7808952
1394.86206,1.1863662,85.8210373,49.5806808,50.0286446,52.8027153,1.0,1963.21899,1.0,9.82171917
126.346291,23.5014,1064.9856,100.0,29.6931477,1.0,1.0,2053.52515,10.3663292,3.99542046
1700.07764,1.0,1.15478194,736.525024,1.0,1.0,7.29930067,1610.76147,2.66551566,7.4989419
89.7687149,19.9885483,1345.56982,403.151947,22.4679012,1.0,1.0,4104.69824,2.2875731,1.0
973.37738,6.73170376,1826.91675,457.252655,30.7808952,1.0,1.0,2090.80005,4.10469818,10.1815176
1526.13782,1.0,528.027161,222.667206,34.9115181,1.0,1.0,2414.41821,1.0,2.78812671
956.023926,116.521545,327.812103,504.80658,58.2941551,1.0,32.4876823,729.930054,6.91582108,5.57306051
6611.69043,1.0,48.6967506,80.5842209,3.99542046,52.8027153,1.0,1433.01257,1.0,10.0903502
562.341309,48.6967506,91.3981705,53.279789,63.2093391,44.1094093,1.0,1333.52148,1.0,14.3301258
486.967529,55.7306023,42.169651,116.521545,16.6976852,1.0,1.0,1009.03503,3.65174127,11.97085
129.801956,30.2321301,144.595993,2665.51563,4.69758892,1.0,122.98262,667.1427,1.20790076,11.5478201
1700.07764,41.4178467,588.208435,469.758881,71.6916809,1.0,237.137375,5523.1582,3.95964503,20.1691456
4491.00732,1.0,12.5214968,542.469116,5.37611771,1.0,32.4876823,1567.87878,1.09411383,1.0
1778.27942,14.5902424,87.3788376,156.787888,196.321899,31.3396225,1.0,2458.24414,1.0,1.82691669
210.969055,55.7306023,139.486206,881.683044,112.40387,1.0,1.0,5424.69092,6.4356699,4.78285837
1553.83984,1.0,449.100708,65.5248795,114.444191,1.0,1.0,2996.14282,2.39279914,4.41094112
1134.19446,69.7830582,84.291008,1103.99915,56.2341309,1.0,18.1055832,2689.59888,1.66976845,11.6521549
770.404419,42.9351006,132.158096,291.637756,6.32093382,1.0,1.0,4572.52686,5.9352293,8.89649105
378.551514,45.3158379,110.399918,392.418976,168.485489,1.0,56.2341309,1963.21899,1.0,5.04806566
5048.06592,72.3394165,1.0,1064.9856,37.1802673,1.0,4.69758892,2890.26392,1.0,8.89649105
518.613403,42.169651,378.551514,152.613785,27.1389942,162.531479,1.0,2371.37378,1.0,1.15478194
1009.03503,25.4829674,159.63385,294.272705,1.0,1.0,1.0,5002.86475,6.09756231,20.1691456
78.438858,76.3506088,189.384201,1730.93701,145.90242,1.0,110.399918,673.17041,6.67142725,7.91475534
1893.84204,11.3419437,11.8636618,1928.21851,1.0,1.0,23.0824146,3105.90015,1.0,5.88208437
637.804382,30.2321301,64.9381638,523.299133,2.76316142,38.8905182,70.4135513,2392.79907,6.67142725,10.6498566
1625.31482,31.0590019,36.1904297,111.397385,11.0399914,1.0,1.0,3718.02661,22.6709003,15.6787882
57.7721786,12.1881418,41.4178467,1369.99426,22.0673409,1.0,86.5964355,1186.36621,1.0,2.91637754
791.475525,41.4178467,79.8626556,1553.83984,29.4272709,1.0,91.3981705,2090.80005,8.05842209,10.4599895
1730.93701,2.52547884,3.45989156,67.9252472,1.0,45.7252655,474.003174,1553.83984,2.24679017,22.6709003
542.469116,33.677803,45.7252655,532.797913,26.8959885,27.8812675,2.35014009,1045.9989,2.37137365,16.5481701
52.3299103,17.0007763,2186.97461,43.3230209,88.9649124,1.0,65.5248795,1084.31702,4.78285837,8.81683064
4531.5835,1.0,3.1622777,1810.55823,32.4876823,685.389587,76.3506088,1826.91675,1.0,3.85422897
552.315857,74.989418,31.0590019,143.301254,25.7132072,1.0,1.0,3367.78027,6.15265417,3.92418981
1207.90076,17.0007763,102.735077,1175.74329,1.0,51.8613434,56.2341309,1893.84204,1.0,13.5772715
4782.85791,1.0,84.291008,316.227753,36.5174141,52.8027153,667.1427,813.122986,17.4657612,12.8639698
237.137375,33.0773926,46.5552597,1074.60779,237.137375,1.0,1684.85486,716.916809,13.455699,1.89384198
2167.39209,1.0,5829.41553,947.463501,245.824402,1.0,1.0,3785.51514,1.0,1.0
667.1427,35.5452232,232.909653,47.4003181,1.0,1.0,1.0,5048.06592,10.7460785,16.8485489
88.1683044,13.5772715,58.2941551,1027.35071,222.667206,1.0,39.2418976,697.830566,9.13981724,14.8550806
1382.37219,27.8812675,324.876831,1218.81421,45.7252655,1.0,1.0,5623.41309,5.09367514,1.0
777.365051,17.782795,39.2418976,186.007843,74.989418,1.0,1.0,3651.74121,4.53158379,4.49100733
478.285828,6.97830582,88.1683044,897.687134,187.688431,50.0286446,1.0,1810.55823,3.05052781,8.50525856
60.9756241,50.0286446,261.799469,145.90242,214.798508,1.0,33.677803,3367.78027,7.63506079,5.04806566
82.7882614,15.2613783,805.842163,203.513748,14.4595995,1.0,1.0,889.649109,4.57252693,12.7487841
5002.86475,1.0,1445.95996,201.691452,44.1094093,1.0,4.69758892,1639.99963,1.0,1.0
1345.56982,42.5506554,528.027161,763.506104,103.663292,1.0,17.1543789,2480.45435,1.0,11.7574329
388.905212,1.13419437,1286.39697,54.7370338,41.4178467,30.7808952,661.169006,1240.93774,4.49100733,4.82607126
120.790077,43.714447,316.227753,982.171875,210.969055,1.0,81.3123016,567.422119,16.8485489,31.622776
259.455261,46.9758873,1567.87878,158.204468,104.599892,1.0,547.3703,1596.3385,1.0,18.6007843
582.941528,1.0,1333.52148,135.77272,173.093689,32.7812119,1.0,2665.51563,1.0,1.0
75.666954,21.4798508,5280.27148,90.5797806,469.758881,1.0,1.0,2072.07861,5.72548771,1.0
632.093384,25.0286541,913.981689,406.794434,33.677803,235.014008,165.481705,2128.75171,6.09756231,10.3663292
1094.11377,84.291008,655.24884,72.9930038,71.6916809,1.0,1.0,3190.84888,4.25506544,5.67422104
632.093384,40.6794434,31.0590019,1218.81421,1.0,1.0,28.9026394,2738.41968,1.0366329,10.8431692
9821.71875,1.0,1.0,44.1094093,18.2691669,174.657608,1.0,938.979797,1.0,5.04806566
881.683044,40.6794434,16.8485489,375.161926,22.2667198,1.0,1.0,1730.93701,2.10969043,3.78551531
1207.90076,14.8550806,50.0286446,349.115204,88.9649124,1.0,1.0,2206.73413,2.94272709,3.88905191
145.90242,50.9367523,3023.21313,567.422119,319.0849,1.0,1.0,4371.44482,7.36525011,1.0
1526.13782,13.3352146,63.2093391,116.521545,110.399918,1.0,1.0,1843.42297,6.79252529,9.13981724
582.941528,30.5052795,1639.99963,96.4661636,77.0404358,1.0,1.0,5935.22949,1.0,2.45824409
1134.19446,31.3396225,609.756226,54.7370338,30.5052795,1.0,1.0,4491.00732,10.7460785,24.8045444
406.794434,30.2321301,93.8979797,661.169006,20.9080009,65.5248795,139.486206,1298.01965,10.2735081,10.3663292
1910.953,15.820447,349.115204,1084.31702,37.5161934,1.0,1.0,5623.41309,2.45824409,1.0
930.572021,4.95806837,59.3522911,145.90242,5.23299122,1.0,1.0,2571.3208,6.79252529,4.45079422
474.003174,11.6521549,20.720787,64.9381638,1.70007765,1.0,1.0,1654.81714,1.53992653,8.42910099
2206.73413,7.4989419,30.2321301,1730.93701,49.5806808,1.0,1.0,1625.31482,1.0,9.47463512
101.81517,1.0,2109.69043,449.100708,26.6551571,1.0,23.290966,1144.44189,3.24876833,1.0
30.5052795,15.2613783,756.669556,107.460785,46.1383972,1.0,1.0,704.135498,2.2875731,17.30937
176.235641,1.0,1218.81421,82.0469589,18.1055832,2.41441822,310.590027,889.649109,1.47220659,1.0
813.122986,30.5052795,37.1802673,2147.98511,187.688431,1.0,69.7830582,2763.16138,1.0,4.82607126
342.891144,71.6916809,850.525818,704.135498,116.521545,1.0,1.0,4826.07129,6.49381638,12.2982626
64.9381638,34.2891121,82.7882614,100.903503,59.3522911,1.0,1.0,1567.87878,5.62341309,2.30824161
2480.45435,14.3301258,32.4876823,156.787888,105.54496,95.6023865,1.0,1357.72717,1.0,3.81971765
1055.44958,17.6235638,333.762482,81.3123016,23.5014,1.0,1.0,2308.24146,3.88905191,2.2875731
149.89296,15.9633856,557.30603,482.607147,64.3566971,1.0,1.0,3459.8916,3.13396215,1.0
7566.69531,1.0,858.210327,1103.99915,85.0525818,1.0,1.0,9389.79785,1.0,11.3419437
17.9434624,100.903503,1274.87842,162.531479,13.9486198,1.0,17.1543789,956.023926,2.10969043,1.0
3491.15186,1.0,237.137375,144.595993,22.6709003,1.0,2617.99463,1286.39697,9.05797768,6.91582108
1175.74329,46.9758873,254.829681,54.2469101,16.1076145,1.0,20.720787,1928.21851,4.49100733,3.27812123
4067.94434,1.0,873.78833,1009.03503,41.4178467,1.0,1.0,3924.1897,1.39486206,1.0
4572.52686,1.0,71.0497437,230.824158,6.73170376,102.735077,1.0,3248.76831,1.0,5.1396966
1928.21851,83.5362549,54.7370338,1639.99963,316.227753,1.0,1.0,3586.6377,1.0,10.1815176
697.830566,10.8431692,125.214966,620.824341,1.0,30.2321301,1.0,1843.42297,1.47220659,8.42910099
820.469604,68.5389557,144.595993,453.158356,14.8550806,1.0,1.0,1826.91675,5.88208437,10.7460785
3133.96216,81.3123016,913.981689,1382.37219,14.4595995,1.0,46.1383972,4782.85791,1.0,1.0
736.525024,17.1543789,1357.72717,95.6023865,26.1799469,1.0,1.0,2090.80005,2.03513741,4.78285837
691.582092,85.8210373,461.383972,345.989166,38.1971741,1.0,1.0,3889.052,11.139739,14.4595995
307.80896,13.9486198,21.0969048,1843.42297,171.543793,1.0,56.7422104,1084.31702,6.15265417,10.9411383
1843.42297,8.58210373,25.4829674,495.806824,1.0,198.095673,1.0,2167.39209,1.0,1.0
1321.58093,67.9252472,177.827942,1252.14966,29.9614277,1.0,69.7830582,2267.08984,5.52315855,3.49115205
528.027161,6.97830582,19.4563999,90.5797806,38.5422897,26.6551571,1.0,1860.07837,3.36778021,4.91367292
291.637756,37.5161934,572.548767,685.389587,38.1971741,1.0,25.945528,3105.90015,3.92418981,25.945528
2525.479,31.0590019,299.614288,205.352509,46.1383972,44.1094093,19.4563999,1746.57605,1.0,1.1863662
22.4679012,139.486206,13.9486198,704.135498,33.3762474,1.0,28.6438408,982.171875,7.63506079,12.7487841
1045.9989,68.5389557,31.9084892,299.614288,27.6316147,1.0,41.0469856,2371.37378,4.33230209,14.2018118
679.252502,36.8473511,947.463501,142.018112,37.1802673,1.0,1.0,5829.41553,10.0903502,22.6709003
218.697464,66.1169052,41.792057,145.90242,11.6521549,1.0,1.33352149,2969.31494,1.0,26.8959885
130.974731,23.9279919,73.652504,69.1582108,90.5797806,239.279922,10.6498566,2128.75171,1.0,2.45824409
70.4135513,61.5265427,99.1045837,777.365051,118.63662,1.0,19.8095684,973.37738,4.65552616,7.77365017
345.989166,40.3151932,128.639694,107.460785,56.2341309,1.0,1.0,1843.42297,2.14798498,3.49115205
336.778015,1.49892962,2689.59888,77.0404358,56.7422104,41.792057,1.0,1715.43787,3.30773902,11.6521549
153.992645,54.7370338,76.3506088,445.079407,10.4599895,1.0,1.0,4179.20557,8.13123035,10.7460785
1394.86206,5.23299122,425.506561,1567.87878,47.4003181,1.0,1.0,4332.30225,2.12875175,3.2196784
1893.84204,1.0,1498.92969,81.3123016,61.5265427,1.0,1.0,2969.31494,1.0,1.0
138.237228,59.8885422,2763.16138,518.613403,102.735077,1.0,1.0,2329.09668,1.0,1.0
226.709,13.455699,86.5964355,296.931488,61.5265427,248.045441,1.0,1321.58093,1.0,6.04296398
1526.13782,13.9486198,201.691452,417.920563,69.7830582,67.9252472,1472.20654,3619.04297,2.96931481,8.81683064
1394.86206,86.5964355,58.2941551,187.688431,114.444191,5.88208437,1.0,1553.83984,1.0,9.13981724
1980.95679,39.5964508,32.196785,1084.31702,1.0,7.63506079,44.5079422,982.171875,1.0,21.8697472
1826.91675,39.2418976,16.3999958,491.36731,6.85389566,1.0,5.98885441,2186.97461,1.0,9.91045856
710.497437,40.6794434,283.873596,118.63662,50.9367523,1.0,1.0,2617.99463,6.15265417,10.0
52.3299103,51.8613434,161.076157,615.265381,16.3999958,1.0,11.5478201,2206.73413,1.0,27.6316147
982.171875,52.3299103,147.220657,144.595993,9.91045856,1.0,1.0,2458.24414,1.0,5.98885441
947.463501,124.093773,385.422882,166.976837,23.5014,21.0969048,24.3623257,2864.38403,3.78551531,20.1691456
299.614288,29.4272709,604.296387,41.0469856,22.4679012,1.0,192.821854,3367.78027,14.2018118,24.8045444
1055.44958,35.2269478,39.2418976,254.829681,14.4595995,1.0,3.19084907,2167.39209,6.4356699,5.88208437
2813.31763,1.0,9.05797768,2763.16138,134.556992,1.0,57.254879,3105.90015,1.0,3.58663774
697.830566,22.8757324,96.4661636,187.688431,51.8613434,1.0,1.0,1762.35645,6.91582108,10.5544958
685.389587,43.3230209,62.0824356,504.80658,7.23394156,1.0,1.0,2436.23267,6.32093382,8.50525856
938.979797,46.1383972,40.6794434,679.252502,33.3762474,1.0,4.3714447,2525.479,8.50525856,10.2735081
191.095291,15.1247253,37.1802673,342.891144,48.6967506,51.8613434,93.0572052,1567.87878,3.19084907,7.10497427
355.45224,16.6976852,176.235641,756.669556,22.4679012,327.812103,118.63662,3050.52783,1.0,7.4317956
858.210327,22.4679012,577.721802,62.6433525,32.4876823,1.0,1.0,2267.08984,4.65552616,2.78812671
161.076157,39.5964508,98.217186,982.171875,28.6438408,1.0,1.0,5048.06592,9.91045856,3.27812123
1154.78198,79.1475525,18.1055832,504.80658,162.531479,13.455699,6.09756231,2147.98511,2.52547884,17.782795
873.78833,43.714447,35.2269478,1055.44958,1.0,1.0,39.5964508,1639.99963,1.0,19.1095295
777.365051,12.6346292,1526.13782,289.026398,82.0469589,1.0,1.0,3751.61914,7.84388542,20.3513756
1298.01965,3.55452228,16.8485489,457.252655,2.22667193,222.667206,29.1637764,784.38855,1.0,5.18613434
111.397385,57.254879,261.799469,276.316132,11.6521549,1.0,1.0,3105.90015,5.9352293,4.14178467
593.522949,45.3158379,3718.02661,74.317955,91.3981705,1.0,105.54496,4293.51025,5.88208437,1.0
3785.51514,1.0,1.0,486.967529,1.92821848,16.8485489,1.0,528.027161,1.0,6.09756231
2392.79907,31.622776,1778.27942,1472.20654,73.652504,1.0,1.0,3684.73486,1.0,1.0
34.5989151,2.96931481,4740.03174,86.5964355,218.697464,1.0,1.0,3684.73486,1.39486206,1.0
582.941528,25.7132072,2246.79004,62.6433525,166.976837,1.0,1.0,5573.06055,8.3536253,11.3419437
1610.76147,74.989418,259.455261,1154.78198,76.3506088,1.0,82.0469589,1498.92969,1.0,12.7487841
1382.37219,1.0,403.151947,421.696503,34.9115181,90.5797806,305.052795,1654.81714,14.5902424,15.1247253
1274.87842,31.3396225,142.018112,858.210327,55.7306023,1.0,1.0,2763.16138,6.49381638,5.62341309
1472.20654,15.6787882,17.0007763,1369.99426,1.0,1.0,1.0,2813.31763,1.0,10.3663292
1045.9989,14.9892969,72.9930038,1860.07837,51.8613434,1.0,129.801956,2035.13745,1.0,17.30937
2689.59888,1.0,120.790077,129.801956,21.6739216,9.2223959,982.171875,673.17041,24.3623257,10.0
339.820831,48.6967506,365.174133,2226.67212,105.54496,1.0,50.4806557,3398.20825,1.0,1.91095293
327.812103,56.2341309,38.5422897,278.812653,63.2093391,1.0,17.0007763,2689.59888,3.24876833,18.4342308
453.158356,30.7808952,41.0469856,1074.60779,68.5389557,281.331757,32.7812119,3105.90015,1.0,13.455699
784.38855,14.7220659,922.239563,486.967529,36.5174141,1.0,1.0,3522.69458,3.30773902,1.0
92.2239532,23.9279919,166.976837,1567.87878,42.9351006,1.0,1.0,5232.99121,4.2169652,1.56787884
2763.16138,1.0,1.0,615.265381,1.0,35.5452232,2.37137365,770.404419,1.0,6.91582108
